,Qinghai_synth,Qinghai_actual,Gansu_synth,Gansu_actual,Ningxia_synth,Ningxia_actual,Neimeng_synth,Neimeng_actual,Shanxi_synth,Shanxi_actual,Shaanxi_synth,Shaanxi_actual,Henan_synth,Henan_actual,Shandong_synth,Shandong_actual
1978,2.0451952105721043,2.0394862073059667,10.208015810629137,10.194256338308051,4.72693263105567,4.244637703809239,10.816033779578206,10.711916797180477,6.641984630220442,6.515789876066815,6.247628163544785,6.037945875227784,20.152615739648205,20.900631238151576,21.817138372526998,21.607053779624504
1979,2.026400488155811,2.0069940394484247,10.188569995991077,10.101987869889896,4.803618300205325,4.263461490485655,10.463819706010838,10.75026497313502,6.448723704261705,6.578667388613048,6.109219852646049,6.140003533249069,19.78029368236532,20.410690107022408,21.75126505075857,21.90237459310379
1980,1.9951509467409327,1.9897869965517423,10.144348872702995,10.201013450793027,4.8051971354418965,4.256714364619937,10.314285268934674,10.235116987238,6.305135721293831,6.685716621749228,5.9966200021523575,6.181841735416813,19.642591213493255,19.87801706815693,21.69573290028525,21.555603037195198
1981,2.0315672061463066,2.022052665954701,10.056069406021981,10.117642607139668,4.908225936949698,4.50324141095637,9.744226743291627,9.64800650166602,6.154560746714545,6.522028278899828,5.899199709060049,6.157726585387581,19.207435062257446,19.365085079093376,21.99766796623,22.25995610432461
1982,2.0297603994196898,2.0431618471106456,10.0444341112281,10.11224583728974,4.8756833944004345,4.923974770419687,9.627859033612646,9.568138283977513,6.132505464826458,6.308779891563235,5.888994868511471,6.005101260730965,19.146847492469618,18.935010955158827,22.08234447883821,22.560265432845227
1983,2.0071621985449553,2.054085431013382,10.16599604519479,10.086112693959633,5.325289171617701,5.2842727805258525,9.182859516554073,9.49224488250664,5.9142640333012695,6.072292499801176,5.750217468276734,5.876659344997879,18.89694384461295,18.59697941243593,22.54607416866262,22.78157866627227
1984,2.0546139621493023,2.0877297890071,10.149806506798996,10.161290956412827,5.4089820376616,5.67208545173543,9.19586746172181,9.180106359743691,5.983942494197831,5.93135597707284,5.8170724280016035,5.792556672415951,19.067354054812746,18.542333793599497,22.834441818181794,22.632467525280298
1985,2.150446555864084,2.1181419685543377,10.288424048251443,10.23362016750158,5.670193892796768,6.095951119380149,9.41759951501201,9.06106840772365,6.240011614056681,5.722411846302048,6.0555715626415205,5.783045692936893,19.42377854385279,19.00175428403771,23.247622416874517,22.87321660039452
1986,2.185729352025213,2.1618514091183303,10.281716071469319,10.319599389149763,5.821614946388875,6.573784043151387,9.34197474442658,9.435934262896357,6.171168209099489,5.568423840215422,6.003421462722653,5.78147046193101,19.476597834302737,19.46607456735686,23.506879261063922,23.3641724870106
1987,2.246481202747872,2.194781857857915,10.374081769972843,10.33531483226344,5.965437970597793,7.067251466073265,9.509828486979496,9.716121026380094,6.284315337221117,5.598384892135101,6.106955114098677,5.703969882988261,19.80635310436078,19.733481268088987,23.86299278396119,23.56077479477965
1988,2.3450110763459246,2.1990625153528702,10.66879990975185,10.414996903484424,6.093334466734561,7.459481651724779,9.539855239938316,10.043221727255704,6.483607492591678,5.573644987872833,6.3337422213081975,5.714793811372666,19.97958215255329,19.88509350034157,24.2993529108381,23.28251701576196
1989,2.414998068423727,2.260427480621497,10.790508903088195,10.4752011446955,6.274375198686526,7.890244727976984,9.53474879305072,10.658266716941426,6.5563978549325785,5.594945825138633,6.423555068977853,5.638855823370257,20.11761400234557,20.233331332223543,24.64796727798679,23.743578791626508
1990,2.4899744732525866,2.3095124576551957,10.960524974521705,10.616959561041194,6.428439580225145,8.369366514208563,9.434556089773796,11.336544051124468,6.635224549455295,5.541988010206841,6.536105455094378,5.722033181385311,20.154626591284902,20.80639827992448,25.016087708177096,24.48240294923456
1991,2.4295894544660515,2.418410830042857,11.221309739652309,10.975965224458498,6.617413537011831,8.570252487998363,9.706767037938894,12.01557966606163,6.64166034206055,5.864809246788287,6.5361643420962405,6.0594766252449,20.444335084667664,21.786972589846336,25.157990072355847,25.096105438739063
1992,2.235730885294163,2.4268955161529746,11.342036570637603,10.962813623042598,6.660290863610513,8.463280402443864,9.909985363094716,14.555652261396943,6.725680736909108,5.763655910611935,6.593539418125793,6.236871912234657,20.236568674575132,22.091526831544048,24.518252291418495,25.02459111282844
1993,2.1379062535819036,2.350546605582218,10.709865939683302,11.12173039265874,6.199285998465477,7.74522441492746,10.37499728388817,16.868231885974293,6.724764827101553,5.858863386234113,6.48324612188264,7.0816000664925856,17.928067451266834,19.54316747128177,19.392385984126893,22.885669205414928
1994,3.019377836788177,2.474778941302615,11.868501079966146,11.309830955759772,7.559753452523916,8.268748018827967,10.546365092842398,14.506264376379164,7.71946389234664,6.021199987475035,7.568132464631426,6.761333175860998,20.22734880421811,23.15205979672081,24.141340068922403,24.951866440706283
1995,3.0987439048381757,2.6067886262026465,12.129382013032242,11.337226496026336,7.895864611830721,8.082476045277907,10.461882455849649,13.596780069787416,7.906409285744925,5.83321940753353,7.787331215385877,6.928774337435733,19.252829701751317,23.0868582129471,22.84994869353625,25.25049598607198
1996,2.988943688972089,2.59065126644825,12.19908472370744,11.34377808795734,8.000115023073262,8.204253348826668,10.842448280709963,14.370473877838965,8.014500869579145,5.778409585269665,7.841824181510738,6.997641357416375,19.654974449919933,24.470127318640657,22.913470338737632,25.767841525993937
1997,3.112598410324659,2.552295426341625,12.575070377818534,10.972578002137883,8.471245029472302,8.55649549654311,10.901715374277096,15.28284630878074,8.103633445094545,6.087147828126385,7.946377651079839,7.107464687828319,19.190321302549552,26.35385533906009,22.359524069067785,25.435996724705824
