,Qinghai_synth,Qinghai_actual,Gansu_synth,Gansu_actual,Ningxia_synth,Ningxia_actual,Neimeng_synth,Neimeng_actual,Shanxi_synth,Shanxi_actual,Shaanxi_synth,Shaanxi_actual,Henan_synth,Henan_actual,Shandong_synth,Shandong_actual
1987,1.9764794349636463,2.194781857857915,10.456499113785716,10.33531483226344,7.192731183036372,7.067251466073265,12.531909857294567,9.716121026380092,5.303765766340735,5.598384892135102,5.087841295182255,5.70396988298826,20.619583743189757,19.733481268088987,22.76683420751531,23.560774794779647
1988,2.0504369124986486,2.1990625153528707,10.53175737768738,10.414996903484424,7.6019363688216455,7.459481651724778,12.45116977573928,10.043221727255707,5.384007827658965,5.573644987872834,5.108263655158695,5.714793811372666,20.939885621212618,19.885093500341576,23.292138356622964,23.28251701576196
1989,2.113098792861593,2.2604274806214977,10.610385143730735,10.475201144695504,7.925963133834042,7.890244727976985,12.351874923822379,10.658266716941425,5.431039987468005,5.594945825138634,5.244419644367391,5.638855823370257,21.368409245281796,20.233331332223543,23.685740745405777,23.743578791626508
1990,2.086204140133979,2.309512457655196,10.494913170485166,10.616959561041192,8.220390996122747,8.369366514208563,12.076994468349568,11.33654405112447,5.496131254150425,5.54198801020684,5.404376900353866,5.722033181385311,22.501434118612785,20.80639827992448,24.618279231908,24.48240294923456
1991,2.1318009007419123,2.418410830042857,10.60815944589421,10.975965224458497,8.558254627180144,8.570252487998363,12.457805038387821,12.015579666061631,5.490719386370838,5.864809246788287,5.903757120573884,6.0594766252449,22.876070031824362,21.78697258984633,24.675576948932363,25.096105438739063
1992,2.183698799426571,2.426895516152975,10.767047041410349,10.9628136230426,7.999798450007749,8.463280402443864,12.763535661251423,14.555652261396943,5.494555526680111,5.763655910611935,6.492006967720777,6.2368719122346565,22.402200097161582,22.091526831544044,24.543574417905834,25.02459111282844
1993,2.411816340604937,2.350546605582218,11.029400734221552,11.12173039265874,7.3826855714597635,7.745224414927459,13.401995167832322,16.868231885974296,5.746742099187194,5.8588633862341135,7.241025413159903,7.0816000664925856,19.696678843261388,19.54316747128176,22.757962872694137,22.885669205414928
1994,2.8680421892173014,2.4747789413026147,11.401704887981436,11.309830955759772,8.217832257179015,8.268748018827967,13.391510135293746,14.506264376379162,6.2342837589392595,6.021199987475034,7.101708545471053,6.761333175860999,22.290074077673935,23.15205979672081,25.31914815714916,24.951866440706283
1995,2.8641339165315074,2.6067886262026465,11.319214027925387,11.337226496026336,8.292352726082648,8.082476045277906,13.264935380608305,13.596780069787416,6.325385734349349,5.833219407533531,7.402600809950093,6.928774337435733,21.993256908495866,23.0868582129471,25.57925016388473,25.250495986071986
1996,2.8621913992634775,2.59065126644825,11.404513971881538,11.34377808795734,8.451114511054538,8.204253348826668,13.96283362017432,14.370473877838965,6.25213513518825,5.7784095852696655,7.47799707990956,6.997641357416375,23.232518213631245,24.470127318640653,26.16908213100101,25.767841525993934
1997,2.8362486973170915,2.552295426341625,11.242800308522256,10.972578002137883,8.834014750050265,8.55649549654311,14.295417939167125,15.28284630878074,6.357502591059227,6.087147828126384,7.488817429782585,7.107464687828317,23.222761040274015,26.35385533906009,26.07425275284384,25.43599672470582
1998,2.8954993368068185,2.54316326215018,11.3459483807601,11.045802103915271,8.921410115483672,8.726615641531897,13.890560865241707,14.763748656772732,6.399049640176673,6.0481481542155375,7.861274418208329,7.219896497198873,23.940523200987776,24.298692095340453,26.33542288014932,25.64908993258972
1999,3.340612380653768,2.5674720634676933,11.550831947227959,11.094510595934285,9.050850501416871,8.806720719803831,13.80457585453272,15.766918583866117,7.034078828845251,6.119262483823387,7.763092970137229,7.34269111162133,24.04376864241608,23.28952522135632,26.077284452918473,25.41398792861188
2000,3.4918215137320656,2.595337120002159,11.725367422050674,10.959048670712455,8.543176941942441,8.817808121649696,13.635401060503705,16.646805931785437,7.185877005413435,6.049960173794837,8.106684830463193,7.544282993526593,23.86910973649526,21.43991796329136,26.304474516438738,25.505240244945355
2001,3.7271698890920266,2.526571745547709,11.917015861086568,10.639341381166863,8.577294877873317,8.483025594736592,13.389413487157226,16.645200466335528,7.4611578818161055,6.09722474735627,8.276623717129075,7.69195127402986,23.179386437014422,24.04132892720397,25.788003444243344,25.35702656215752
2002,3.800220241190977,2.505433960599209,12.015766889010834,10.358031620054524,8.551542130583904,8.316076646150876,13.031495147006538,16.533732566529284,7.5298735760479625,5.963596753485123,8.607425049122748,7.479715137207624,22.55016210742752,22.544479462260025,25.158602642435095,25.226472577116645
2003,3.99365221115099,2.58452399994146,12.348250923504224,9.953201020844515,8.530746784885672,5.605022792880725,12.63092318004435,14.68203904402607,7.610332967284221,5.9066303533700895,8.968629853610706,7.181651711356429,22.227727789083247,19.088064311435453,24.944428400941476,24.21871362293338
2004,4.263748255508947,2.692678367804949,12.66329192331946,10.378320909580877,8.475769178465615,6.402745402617891,12.386944029694535,15.690968984380028,7.822287761073716,6.0022507634778295,8.962383131322877,7.166973932163226,22.503682028039872,20.35029740895825,25.61924040340102,23.921212538779468
2005,4.5942464716305595,2.752886908775124,12.928447434127035,10.958038795111587,8.475411585340233,7.160179559549266,12.982188047744161,16.475192048420322,8.199105451584103,6.188001601092786,9.000568574320727,7.5647756874626815,21.441717628029615,20.005062570938,25.236325728903765,23.467513874571207
2006,4.736508481424462,2.887539341331832,13.118457812404191,11.128939462257922,9.606777552583711,7.769091199442952,13.53110544073513,16.487572351386007,8.309315151103327,6.126623973377079,9.321329244465547,7.973232714395038,22.330174840523664,23.3984117714933,25.75911148214191,23.17870154537217
2007,4.931445853595059,2.709926107783992,13.40244164931483,11.604871282028435,9.696827140701334,7.08658862891663,13.589649909533145,16.65899282078311,8.402044611310686,5.978235767458463,9.205711931748402,7.704826041553952,23.057521911929822,21.95192517141044,26.18778358437862,22.388431148867504
