,Qinghai_synth,Qinghai_actual,Gansu_synth,Gansu_actual,Ningxia_synth,Ningxia_actual,Neimeng_synth,Neimeng_actual,Shanxi_synth,Shanxi_actual,Shaanxi_synth,Shaanxi_actual,Henan_synth,Henan_actual,Shandong_synth,Shandong_actual
1987,1.8871314454764674,2.194781857857915,9.948356925170039,10.33531483226344,7.004157161772799,7.067251466073265,11.258567527537458,9.716121026380092,5.2105276816846935,5.598384892135102,5.5608624499821815,5.70396988298826,20.694979585544,19.733481268088987,23.562594783054827,23.560774794779647
1988,2.0139757545873076,2.1990625153528707,10.156782980932556,10.414996903484424,7.285327762843568,7.459481651724778,11.675135872282969,10.043221727255707,5.387809160179517,5.573644987872834,5.761663334904348,5.714793811372666,21.00875561967195,19.885093500341576,23.85689590594231,23.28251701576196
1989,2.0852199210493554,2.2604274806214977,10.309673052930338,10.475201144695504,7.550827917106304,7.890244727976985,11.874670903366745,10.658266716941425,5.500563086710008,5.594945825138634,5.788026220162902,5.638855823370257,21.429411789505142,20.233331332223543,24.253484779254308,23.743578791626508
1990,2.1001907221759124,2.309512457655196,10.41604638721314,10.616959561041192,7.927640532793703,8.369366514208563,12.05410146696969,11.33654405112447,5.446003839243291,5.54198801020684,5.80740399160829,5.722033181385311,21.940983368469066,20.80639827992448,24.835031408746744,24.48240294923456
1991,2.2808347656279624,2.418410830042857,10.85127303213903,10.975965224458497,8.263652029858164,8.570252487998363,12.412789523590423,12.015579666061631,5.791280540991465,5.864809246788287,6.104882562019238,6.0594766252449,22.427392630029257,21.78697258984633,25.231854923201578,25.096105438739063
1992,2.2604843322703188,2.426895516152975,11.022614856387952,10.9628136230426,8.246808780385322,8.463280402443864,12.901138836468684,14.555652261396943,5.616307665080681,5.763655910611935,6.332337672229553,6.2368719122346565,22.38531254274695,22.091526831544044,24.959282519807296,25.02459111282844
1993,2.424678096678373,2.350546605582218,11.190310852384455,11.12173039265874,7.671306172429436,7.745224414927459,14.05853420435825,16.868231885974296,5.74905539010132,5.8588633862341135,7.004295650534392,7.0816000664925856,19.51131432810977,19.54316747128176,23.10481300297802,22.885669205414928
1994,2.8563117629039168,2.4747789413026147,11.430710136962658,11.309830955759772,8.50226669280659,8.268748018827967,13.706008660991388,14.506264376379162,6.034011750280412,6.021199987475034,6.785257694629472,6.761333175860999,22.68471336106541,23.15205979672081,25.118789619884424,24.951866440706283
1995,2.8204822341834914,2.6067886262026465,11.4242897763927,11.337226496026336,8.415666197436675,8.082476045277906,13.945442072111259,13.596780069787416,5.9313657085759015,5.833219407533531,6.9454601318027684,6.928774337435733,22.648343164738357,23.0868582129471,24.777337997713097,25.250495986071986
1996,2.817533552055333,2.59065126644825,11.69453242126059,11.34377808795734,8.66411456630987,8.204253348826668,14.526349890564255,14.370473877838965,6.15092282370323,5.7784095852696655,6.89527233337067,6.997641357416375,22.921881856500786,24.470127318640653,25.064693748897113,25.767841525993934
1997,2.8373089365522253,2.552295426341625,11.421804801752275,10.972578002137883,9.145306761086498,8.55649549654311,14.537243009679731,15.28284630878074,6.698421420841839,6.087147828126384,6.967352820386267,7.107464687828317,23.489783694238685,26.35385533906009,24.717061296383406,25.43599672470582
1998,2.82196347491118,2.54316326215018,11.310719010994601,11.045802103915271,8.712142796781958,8.726615641531897,14.630951650221249,14.763748656772732,6.340546103056715,6.0481481542155375,6.738833600540385,7.219896497198873,23.87286095507589,24.298692095340453,25.205208508462718,25.64908993258972
1999,3.240499132033473,2.5674720634676933,11.512975078355169,11.094510595934285,8.728683975800546,8.806720719803831,14.456776708906563,15.766918583866117,6.427501064921918,6.119262483823387,6.838407446181467,7.34269111162133,25.213260586521773,23.28952522135632,25.4459056114882,25.41398792861188
2000,3.2470101158377753,2.595337120002159,11.4635841174585,10.959048670712455,8.740301549986423,8.817808121649696,14.357107522863767,16.646805931785437,6.337702088257922,6.049960173794837,6.7725346886726925,7.544282993526593,24.987509473137404,21.43991796329136,25.29769859786902,25.505240244945355
2001,3.3648596720136927,2.526571745547709,11.370058950295762,10.639341381166863,8.476711079731505,8.483025594736592,14.669051396900617,16.645200466335528,6.287104320623415,6.09722474735627,7.293477224461029,7.69195127402986,24.844956232255033,24.04132892720397,25.080938839017648,25.35702656215752
2002,3.3779743695869007,2.505433960599209,11.145624850607229,10.358031620054524,8.129225206401504,8.316076646150876,14.96955171031123,16.533732566529284,5.9368424709357335,5.963596753485123,7.28701848993099,7.479715137207624,23.51089162274002,22.544479462260025,24.806527223167556,25.226472577116645
2003,3.2873892327229237,2.58452399994146,11.234303585665513,9.953201020844515,7.565802704230087,5.605022792880725,15.23222646541763,14.68203904402607,5.534445584696817,5.9066303533700895,7.268545956329092,7.181651711356429,21.83404748654694,19.088064311435453,24.73372933188361,24.21871362293338
2004,3.4577898698598206,2.692678367804949,11.022388658622532,10.378320909580877,8.019561987322128,6.402745402617891,15.209036029399009,15.690968984380028,5.63704725982641,6.0022507634778295,7.561347863099609,7.166973932163226,24.223813381362984,20.35029740895825,24.98875668549112,23.921212538779468
2005,3.9233759465383597,2.752886908775124,11.588140172986865,10.958038795111587,7.829662920982841,7.160179559549266,15.30275520878257,16.475192048420322,5.670749517564323,6.188001601092786,7.931059223550015,7.5647756874626815,23.069920723881435,20.005062570938,24.288377647957727,23.467513874571207
2006,4.313895553095054,2.887539341331832,12.18785664067188,11.128939462257922,8.4839773747209,7.769091199442952,16.330825583889037,16.487572351386007,6.298580863356078,6.126623973377079,8.764561797783784,7.973232714395038,23.417035664402015,23.3984117714933,24.869193388760287,23.17870154537217
