,Qinghai_synth,Qinghai_actual,Gansu_synth,Gansu_actual,Ningxia_synth,Ningxia_actual,Neimeng_synth,Neimeng_actual,Shanxi_synth,Shanxi_actual,Shaanxi_synth,Shaanxi_actual,Henan_synth,Henan_actual,Shandong_synth,Shandong_actual
1978,2.0256672307166506,2.0394862073059667,10.206916341732033,10.194256338308051,4.36053683208638,4.24463770380924,10.179415549428956,10.71191679718048,6.4961650872040595,6.515789876066815,5.8970871341706035,6.037945875227784,20.48114311248968,20.90063123815158,21.734256691887254,21.6070537796245
1979,2.0095028742070564,2.0069940394484247,10.154325156968383,10.101987869889896,4.263886351869138,4.263461490485655,10.050794928699304,10.75026497313502,6.601282969767296,6.578667388613049,5.9221316883900395,6.140003533249068,19.973331838279027,20.410690107022408,21.77713439499165,21.902374593103797
1980,1.979215954068045,1.9897869965517423,10.113268488635462,10.20101345079303,4.28991623674451,4.256714364619936,9.892672188535844,10.235116987238,6.383455321583946,6.685716621749228,5.933459935890617,6.181841735416813,19.658105644581877,19.87801706815693,21.73337549371235,21.555603037195198
1981,2.011563019394357,2.022052665954701,10.060309885049485,10.117642607139668,4.6828657754759835,4.50324141095637,9.711438449826144,9.648006501666018,6.261252841664516,6.522028278899828,5.978148140365183,6.157726585387581,19.29874577592404,19.365085079093376,22.110674777253458,22.25995610432461
1982,2.0264072383823555,2.0431618471106456,10.0566523006576,10.11224583728974,4.907505856175307,4.923974770419687,9.598542624187438,9.568138283977513,6.041068524527463,6.308779891563235,5.966842799237952,6.0051012607309655,19.244881425694953,18.935010955158827,22.176839438742167,22.560265432845227
1983,2.0505280671603776,2.0540854310133825,10.069549465678492,10.086112693959633,5.202895578656252,5.284272780525853,9.718632714459488,9.492244882506638,5.972015306194902,6.072292499801176,5.915631052779743,5.876659344997879,18.8273024079614,18.59697941243593,22.588878263438605,22.781578666272274
1984,2.081964535685529,2.0877297890071005,10.162770943247743,10.161290956412827,5.555445621818942,5.6720854517354296,9.6705255817952,9.180106359743691,5.9910932352220945,5.93135597707284,5.979156188247201,5.792556672415951,18.98246911804289,18.542333793599493,22.83173914650642,22.632467525280298
1985,2.1346635269789296,2.118141968554338,10.33565161692976,10.23362016750158,6.066780027934625,6.095951119380149,9.594379012938086,9.06106840772365,6.050803036291232,5.722411846302047,6.063364558526236,5.783045692936893,19.323779711701217,19.00175428403771,23.16564271936562,22.87321660039452
1986,2.203777907471331,2.1618514091183303,10.368325111545229,10.319599389149763,6.488290854322569,6.573784043151386,9.666396406196906,9.435934262896357,6.108329897828132,5.568423840215422,6.100529664686376,5.78147046193101,19.306817470338025,19.466074567356856,23.418147300153493,23.3641724870106
1987,2.293158658177996,2.194781857857915,10.503306833196874,10.33531483226344,6.9604154465401304,7.067251466073265,9.776842790639726,9.716121026380092,6.1766917109450015,5.598384892135102,6.133482710778575,5.70396988298826,19.6143599670465,19.733481268088987,23.651347524402233,23.560774794779647
1988,2.2985347047317095,2.1990625153528707,10.712847070241075,10.414996903484424,7.068699129884495,7.459481651724778,9.213398073790326,10.043221727255707,5.755962439207097,5.573644987872834,6.198781049676587,5.714793811372666,19.717731977134974,19.885093500341576,23.805917173371757,23.282517015761957
1989,2.468334899331732,2.2604274806214977,10.805177755313721,10.475201144695504,7.720139603664107,7.890244727976985,9.678161290573534,10.658266716941425,6.0941722872421,5.594945825138634,6.221228901166425,5.638855823370257,19.7992024889104,20.233331332223543,24.134784121665135,23.743578791626508
1990,2.7009996511375416,2.309512457655196,10.839304910243904,10.616959561041192,8.93213031264448,8.369366514208563,9.891985540357854,11.33654405112447,6.166792634670492,5.54198801020684,6.181851439253373,5.722033181385311,19.756787123331065,20.80639827992448,24.460451347505046,24.48240294923456
1991,2.96594241876001,2.418410830042857,11.030379371588403,10.975965224458497,9.70129783955891,8.570252487998363,11.303165374263807,12.015579666061631,7.453062800069207,5.864809246788287,6.118752842737175,6.0594766252449,20.032297537852497,21.78697258984633,24.68637220544378,25.096105438739063
1992,2.6593214425950276,2.426895516152975,10.855164000654185,10.9628136230426,8.77037297468348,8.463280402443864,10.756144333082958,14.555652261396943,6.970290797540604,5.763655910611935,5.90219866146859,6.2368719122346565,19.83447782049304,22.091526831544044,23.864821922051334,25.02459111282844
1993,2.294879103282943,2.350546605582218,9.835787791792235,11.12173039265874,4.760387006525741,7.745224414927459,9.992972454611142,16.868231885974296,7.161002298262232,5.8588633862341135,6.246008350988509,7.0816000664925856,17.516859547638006,19.54316747128176,19.646878391455495,22.885669205414928
1994,3.116692899779477,2.4747789413026147,11.166280031651663,11.309830955759772,8.13255809245778,8.268748018827967,10.520122676867576,14.506264376379162,7.058093104022707,6.021199987475034,6.653337599676619,6.761333175860999,19.841396418408657,23.15205979672081,23.357783107292633,24.951866440706283
1995,3.2508657366208613,2.6067886262026465,11.035780272783985,11.337226496026336,7.564569146224722,8.082476045277906,10.487065599698582,13.596780069787416,6.925368972731143,5.833219407533531,6.774883138584169,6.928774337435733,18.878337845580216,23.0868582129471,22.069291444564488,25.250495986071986
1996,3.240763797761666,2.59065126644825,10.775258400899155,11.34377808795734,8.26178918586488,8.204253348826668,10.294284970807684,14.370473877838965,5.776604948747431,5.7784095852696655,6.323184085015801,6.997641357416375,19.37674435316352,24.470127318640653,21.926005298583917,25.767841525993934
1997,3.41304540405648,2.552295426341625,11.34354534414652,10.972578002137883,7.805118908466662,8.55649549654311,9.922735123875304,15.28284630878074,6.5657935505564256,6.087147828126384,6.83011531667071,7.107464687828317,19.153404922299178,26.35385533906009,21.06377152914595,25.43599672470582
