,Qinghai_synth,Qinghai_actual,Gansu_synth,Gansu_actual,Ningxia_synth,Ningxia_actual,Neimeng_synth,Neimeng_actual,Shanxi_synth,Shanxi_actual,Shaanxi_synth,Shaanxi_actual,Henan_synth,Henan_actual,Shandong_synth,Shandong_actual
1978,2.0491220577130234,2.0394862073059667,10.208062023075454,10.194256338308051,4.739542747977819,4.24463770380924,10.81456348430061,10.71191679718048,6.616441713565088,6.515789876066815,6.327411729764055,6.037945875227784,20.116351911272588,20.90063123815158,21.736909702959046,21.6070537796245
1979,2.02504207294166,2.0069940394484247,10.189691948377671,10.101987869889896,4.800677497158671,4.263461490485655,10.44013093471482,10.75026497313502,6.429804831854282,6.578667388613049,6.15388900071541,6.140003533249068,19.760621760156678,20.410690107022408,21.773199665534918,21.902374593103797
1980,1.9905544874813859,1.9897869965517423,10.141393833818544,10.20101345079303,4.796243343754792,4.256714364619936,10.197885726600427,10.235116987238,6.289557177835903,6.685716621749228,6.021682716719459,6.181841735416813,19.644672783341996,19.87801706815693,21.868037159808196,21.555603037195198
1981,2.0271840424754157,2.022052665954701,10.053802977030168,10.117642607139668,4.896862645869289,4.50324141095637,9.735908446429116,9.648006501666018,6.149950747611138,6.522028278899828,5.89877692303813,6.157726585387581,19.20037704815581,19.365085079093376,22.007130273680698,22.25995610432461
1982,2.0252714876901847,2.0431618471106456,10.04861516828073,10.11224583728974,4.871061745791426,4.923974770419687,9.630938557827772,9.568138283977513,6.130940585874795,6.308779891563235,5.882743309026195,6.0051012607309655,19.139006021374108,18.935010955158827,22.072856472774454,22.560265432845227
1983,1.9993866309425377,2.0540854310133825,10.160555068217285,10.086112693959633,5.263715267755649,5.284272780525853,9.232124028250471,9.492244882506638,5.925460987616122,6.072292499801176,5.693803084472057,5.876659344997879,18.90978880568477,18.59697941243593,22.587926529577523,22.781578666272274
1984,2.0514158552420056,2.0877297890071005,10.153785973914154,10.161290956412827,5.349556220735952,5.6720854517354296,9.255914479181593,9.180106359743691,5.998695186812148,5.93135597707284,5.767893823113168,5.792556672415951,19.082168151870377,18.542333793599493,22.83974843132248,22.632467525280298
1985,2.1605935416859294,2.118141968554338,10.294839974209392,10.23362016750158,5.601527271605645,6.095951119380149,9.470722934476635,9.06106840772365,6.264184291872313,5.722411846302047,6.029617839337601,5.783045692936893,19.440556738457147,19.00175428403771,23.1666837967032,22.87321660039452
1986,2.194157822973181,2.1618514091183303,10.276322329524241,10.319599389149763,5.7394309520025555,6.573784043151386,9.384029743225327,9.435934262896357,6.195619862060591,5.568423840215422,5.9667066245529545,5.78147046193101,19.50202894485213,19.466074567356856,23.454135485117074,23.3641724870106
1987,2.257593133553232,2.194781857857915,10.370360871817258,10.33531483226344,5.878316977578756,7.067251466073265,9.552139194443463,9.716121026380092,6.309055254320354,5.598384892135102,6.077146835402068,5.70396988298826,19.83461080593628,19.733481268088987,23.80440734095134,23.560774794779647
1988,2.36152111650763,2.1990625153528707,10.679804990771501,10.414996903484424,6.0151593344725445,7.459481651724778,9.536656587722627,10.043221727255707,6.523096736828078,5.573644987872834,6.293833235215198,5.714793811372666,20.01650593539896,19.885093500341576,24.250269743429754,23.282517015761957
1989,2.4336573695713035,2.2604274806214977,10.807461478452641,10.475201144695504,6.188159216830562,7.890244727976985,9.532957879047519,10.658266716941425,6.602091823605849,5.594945825138634,6.375868762586306,5.638855823370257,20.16157135631459,20.233331332223543,24.60433868218686,23.743578791626508
1990,2.511903473670683,2.309512457655196,10.985978552917008,10.616959561041192,6.341153299353077,8.369366514208563,9.408749397758378,11.33654405112447,6.693134749362292,5.54198801020684,6.473432129458134,5.722033181385311,20.208439736392606,20.80639827992448,24.982050232615077,24.48240294923456
1991,2.444954074534813,2.418410830042857,11.228514997825958,10.975965224458497,6.494190664461564,8.570252487998363,9.70114337082855,12.015579666061631,6.691818266939645,5.864809246788287,6.462635347749496,6.0594766252449,20.499886285239235,21.78697258984633,25.198752153751673,25.096105438739063
1992,2.263192876066199,2.426895516152975,11.332593647317097,10.9628136230426,6.503028916933338,8.463280402443864,9.86686048561982,14.555652261396943,6.783681809892623,5.763655910611935,6.542720893892785,6.2368719122346565,20.29063631513163,22.091526831544044,24.533984782010098,25.02459111282844
1993,2.175434885700035,2.350546605582218,10.67232325350411,11.12173039265874,5.997828582614261,7.745224414927459,10.133362634104408,16.868231885974296,6.764670889417017,5.8588633862341135,6.509935235195944,7.0816000664925856,17.981546655605108,19.54316747128176,19.67241736384961,22.885669205414928
1994,3.0739429888809355,2.4747789413026147,11.90157464344221,11.309830955759772,7.38136193431423,8.268748018827967,10.553822157436601,14.506264376379162,7.800150050027991,6.021199987475034,7.560958806016497,6.761333175860999,20.279172376234612,23.15205979672081,24.00409576891854,24.951866440706283
1995,3.1609315818149013,2.6067886262026465,12.184515635085846,11.337226496026336,7.663084747379526,8.082476045277906,10.552462469210452,13.596780069787416,8.00400095029826,5.833219407533531,7.7675799193778525,6.928774337435733,19.302738616876024,23.0868582129471,22.70420439466796,25.250495986071986
1996,3.056026968305573,2.59065126644825,12.246251423254927,11.34377808795734,7.740919679667336,8.204253348826668,10.997415061870871,14.370473877838965,8.104572336503097,5.7784095852696655,7.850898038529591,6.997641357416375,19.69309064048962,24.470127318640653,22.696027133949666,25.767841525993934
1997,3.168660453392706,2.552295426341625,12.61768523674638,10.972578002137883,8.143122300317565,8.55649549654311,11.330561484819702,15.28284630878074,8.18543066629787,6.087147828126384,7.927201394917628,7.107464687828317,19.19859784906274,26.35385533906009,22.027921783085862,25.43599672470582
