,Qinghai_synth,Qinghai_actual,Gansu_synth,Gansu_actual,Ningxia_synth,Ningxia_actual,Neimeng_synth,Neimeng_actual,Shanxi_synth,Shanxi_actual,Shaanxi_synth,Shaanxi_actual,Henan_synth,Henan_actual,Shandong_synth,Shandong_actual
1978,0.11671258608863969,0.1184588958958273,0.9222432237393419,0.971993930471138,0.24273160549921807,0.2445179076941452,0.6232115723712834,0.6461808074851231,1.3651903186738452,1.3997460701268063,0.44211455635277663,0.4520881840065985,2.208914021257184,2.278817999344956,2.5154450750581976,2.5242426445531105
1979,0.12270626918415478,0.1240411273623361,0.9452574106947662,0.9799920561744048,0.2532476530658389,0.2524479508325091,0.625638874795707,0.6357185840224573,1.4101802420410576,1.4382934086190764,0.4851243222223756,0.4872587607297495,2.2984297683920047,2.3597581800482708,2.7001456700266315,2.682646115760257
1980,0.13140644949583086,0.1297059283750241,0.9854751351346536,0.9985113033912456,0.2604721610003122,0.2561607329632514,0.652599865096471,0.6609782255777701,1.4423614930209834,1.5141374931840952,0.5091807625986179,0.5085763336841883,2.3127372669116606,2.2969960150543285,2.65373245957368,2.619902953419934
1981,0.13406352809128275,0.1358721737703098,0.9548542574702807,0.940982418467622,0.25777974931745334,0.2570162429956507,0.6405381172366322,0.6507317112002065,1.4363905321340287,1.5141695466513665,0.5225563701291063,0.5331976709241222,2.279573249042329,2.2187966835798894,2.692028603835859,2.8151800686471824
1982,0.142818980215628,0.142591128597916,0.95866843501877,0.9561522768713856,0.26391659088439384,0.2653924757375799,0.6470486151969879,0.6531802338269986,1.4370428882471187,1.503308341837453,0.5102773066833285,0.510350560226808,2.2510701199693144,2.249647022123841,2.6843413825598814,2.782495558478123
1983,0.15706580592539743,0.1499196763428592,0.9912468235991052,0.9809734498889828,0.28254521452030584,0.2815323462834251,0.660410703047356,0.6520279276127813,1.4270022801870998,1.3911790285106174,0.5459346232596349,0.5507180147299895,2.210201296861399,2.13173552887989,2.6711909071345525,2.7010855410401478
1984,0.15837896330564466,0.1579209659552587,1.024799844718222,0.9949083921136482,0.2930118424821523,0.2930283726991158,0.6680491378873807,0.6679895872429724,1.4493547684705572,1.42461446318739,0.5670945584478029,0.5624337995356714,2.282812105104649,2.2153838811590694,2.7156551624036425,2.5924991227416907
1985,0.16534719478876997,0.1666651373265722,1.056989571673696,1.026622998678094,0.30938108343533705,0.3106042186771145,0.675361023295548,0.6446514540198182,1.491794188475017,1.389249225406312,0.5990137296357186,0.5849785633903944,2.461013054202018,2.4539865655435142,2.7007411563414445,2.6317624394825025
1986,0.1729053918183721,0.1762301352876168,1.1214900444563771,1.1108879204486912,0.3236360204353608,0.3260216727575805,0.6968319954655324,0.6782313734047718,1.480719042505952,1.3653381762325432,0.6308374460238788,0.6225317881257186,2.478678724092711,2.578307730099511,2.7785318780787627,2.761997850889704
1987,0.18222939125030574,0.1867026235793009,1.1468237683627334,1.0969917874562811,0.33572948726653273,0.3445492483041685,0.7088156104969773,0.7013651455036987,1.4955624105387948,1.4467979878883626,0.6516264284312464,0.61959,2.540075480762843,2.68036075958391,2.789853388578702,2.7882675536445736
1988,0.23260616623756403,0.1647417130096573,1.3026470832242292,1.145470073937015,0.34206747726893244,0.3720917907615267,0.7726987536047685,0.7057649305463043,1.4879462181409018,1.5821390896184462,0.6648745873628991,0.7116485714285719,2.7498289290466738,2.8305859807022866,2.805419813488249,2.889022261798952
1989,0.23036629447071694,0.2000557961668065,1.3867113994300888,1.2462844857607076,0.36861501466636354,0.3978717278332517,0.8058638921636301,0.7793042556960822,1.550006941398153,1.661084061867654,0.714446062942569,0.8037071428571428,2.882597665460381,2.881865034090776,2.955605213754904,3.0834021578803634
1990,0.2276146554585537,0.2180463395285269,1.3277635836544337,1.2336902644167125,0.34805415465209555,0.4274790522258885,0.7828406058486521,0.7510738838926243,1.4738586020247162,1.62114208448344,0.6628416063611248,0.8957657142857143,2.7563261006187036,2.7611941523427737,2.7268203187156486,3.236541706976795
1991,0.23510172668568569,0.2349380579176656,1.5428830559710536,1.2888337636552898,0.36522597107450416,0.4698370485372725,0.8758010581272477,0.7882645714888494,1.4987105945094505,1.733322819825128,0.7066607636793362,0.9878242857142858,2.8895136770702607,3.0233688289521945,2.8562718625491126,3.2074089394937886
1992,0.23188953059394685,0.2564617402433125,1.6865748172633217,1.3139991556568955,0.3900678981064515,0.4729027950581089,0.9321694085601002,0.7816790101087356,1.5110663103894626,1.6798241370415288,0.7729556867007259,1.0798828571428576,3.1663741551893145,3.38417289480894,2.9314050843685946,3.210872673300348
1993,0.24938802355716827,0.2748343804595975,1.9426413152356568,1.4940307542530953,0.4381821693195562,0.4676727347986143,1.020813193970306,0.7525035529665451,1.5413959650327773,1.929003225037155,0.8848723903982872,1.171941428571428,3.567616285274744,3.654567540596703,3.07656674475472,3.171196994207349
1994,0.2642464662819774,0.29507,2.074387965191343,1.54844,0.4667202647059604,0.473535303176877,1.0775990916603355,0.778811455554235,1.6302786850767417,1.690339197054125,0.9276510242507782,1.264,3.9406150877868833,3.892528340281566,3.1894571813454986,2.93997
1995,0.2542527941442612,0.3165099999999999,2.0370449884947313,1.579525,0.4787487252745017,0.5810690080932621,1.0656324122583798,0.8162694359894017,1.6063391492542982,1.510603387997175,0.9172251690649033,1.322,4.04911716652251,3.753542184284248,3.050508378617462,3.459795
